V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,subj_idx,epoch,item_number,rt,has_answered,image_more_rewarded,rt_choice,feedback,image_chosen,intertrial_delay,img_1_position,img_2_position,total_feedback,trial,subj_code_1,Task2noRev_n_1,context_1,control_1,post_context_1,coin,TIME_start,TIME_end,TIME_total
epoc1,prltask1,4,544,1,image1_rewarded8,1076,2,2,500,-230,230,24,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,epoc1,4,544,1,image1_rewarded8,1076,0,2,500,-230,230,24,10,3396374059,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,20,3,0,30,2023-08-03-13-46,2023-08-03-13-49,3
epoc1,prltask1,4,560,1,image1_rewarded8,695,1,1,800,230,-230,25,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,epoc1,4,560,1,image1_rewarded8,695,1,1,800,230,-230,25,11,3396374059,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,20,3,0,30,2023-08-03-13-46,2023-08-03-13-49,3
epoc1,prltask1,4,609,1,image1_rewarded8,1810,1,1,650,230,-230,26,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,epoc1,4,609,1,image1_rewarded8,1810,1,1,650,230,-230,26,12,3396374059,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,20,3,0,30,2023-08-03-13-46,2023-08-03-13-49,3
epoc1,prltask1,4,593,1,image1_rewarded8,1445,2,2,650,-230,230,25,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,epoc1,4,593,1,image1_rewarded8,1445,0,2,650,-230,230,25,13,3396374059,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,20,3,0,30,2023-08-03-13-46,2023-08-03-13-49,3
epoc1,prltask1,4,674,1,image1_rewarded8,1794,1,1,950,-230,230,26,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,epoc1,4,674,1,image1_rewarded8,1794,1,1,950,-230,230,26,14,3396374059,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,20,3,0,30,2023-08-03-13-46,2023-08-03-13-49,3
epoc1,prltask1,4,842,1,image1_rewarded8,2331,2,2,950,230,-230,25,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,epoc1,4,842,1,image1_rewarded8,2331,0,2,950,230,-230,25,15,3396374059,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,20,3,0,30,2023-08-03-13-46,2023-08-03-13-49,3
epoc1,prltask1,4,526,1,image1_rewarded8,1345,2,2,650,-230,230,24,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,epoc1,4,526,1,image1_rewarded8,1345,0,2,650,-230,230,24,16,3396374059,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,20,3,0,30,2023-08-03-13-46,2023-08-03-13-49,3
epoc1,prltask1,4,509,1,image1_rewarded8,2095,1,1,650,-230,230,25,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,epoc1,4,509,1,image1_rewarded8,2095,1,1,650,-230,230,25,17,3396374059,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,20,3,0,30,2023-08-03-13-46,2023-08-03-13-49,3
epoc1,prltask1,4,577,1,image1_rewarded8,745,1,1,500,230,-230,26,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,epoc1,4,577,1,image1_rewarded8,745,1,1,500,230,-230,26,18,3396374059,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,20,3,0,30,2023-08-03-13-46,2023-08-03-13-49,3
epoc1,prltask1,5,560,1,image1_rewarded8,1962,1,1,650,-230,230,27,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,epoc1,5,560,1,image1_rewarded8,1962,1,1,650,-230,230,27,19,3396374059,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,20,3,0,30,2023-08-03-13-46,2023-08-03-13-49,3
epoc1,prltask1,5,960,1,image1_rewarded8,1061,1,1,1100,-230,230,28,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,epoc1,5,960,1,image1_rewarded8,1061,1,1,1100,-230,230,28,20,3396374059,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,20,3,0,30,2023-08-03-13-46,2023-08-03-13-49,3
epoc1,prltask1,5,528,1,image1_rewarded8,843,1,1,800,-230,230,29,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,epoc1,5,528,1,image1_rewarded8,843,1,1,800,-230,230,29,21,3396374059,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,20,3,0,30,2023-08-03-13-46,2023-08-03-13-49,3
epoc1,prltask1,5,511,1,image1_rewarded8,778,1,1,650,-230,230,30,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,epoc1,5,511,1,image1_rewarded8,778,1,1,650,-230,230,30,22,3396374059,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,20,3,0,30,2023-08-03-13-46,2023-08-03-13-49,3
epoc1,prltask1,5,474,1,image1_rewarded8,1161,1,1,800,-230,230,31,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,epoc1,5,474,1,image1_rewarded8,1161,1,1,800,-230,230,31,23,3396374059,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,20,3,0,30,2023-08-03-13-46,2023-08-03-13-49,3
epoc1,prltask1,5,510,1,image1_rewarded8,1098,1,1,800,-230,230,32,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,epoc1,5,510,1,image1_rewarded8,1098,1,1,800,-230,230,32,24,3396374059,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,20,3,0,30,2023-08-03-13-46,2023-08-03-13-49,3
epoc1,prltask2,5,541,1,image1_rewarded8,2745,2,1,950,230,-230,31,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,epoc1,5,541,1,image1_rewarded8,2745,0,1,950,230,-230,31,25,3396374059,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,20,3,0,30,2023-08-03-13-46,2023-08-03-13-49,3
epoc1,prltask2,5,442,1,image1_rewarded8,2181,2,1,650,-230,230,30,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,epoc1,5,442,1,image1_rewarded8,2181,0,1,650,-230,230,30,26,3396374059,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,20,3,0,30,2023-08-03-13-46,2023-08-03-13-49,3
epoc1,prltask1,5,592,1,image1_rewarded8,1011,1,1,800,230,-230,31,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,epoc1,5,592,1,image1_rewarded8,1011,1,1,800,230,-230,31,27,3396374059,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,20,3,0,30,2023-08-03-13-46,2023-08-03-13-49,3
epoc1,prltask2,5,509,1,image1_rewarded8,1065,2,1,500,-230,230,30,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,epoc1,5,509,1,image1_rewarded8,1065,0,1,500,-230,230,30,28,3396374059,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,20,3,0,30,2023-08-03-13-46,2023-08-03-13-49,3
epoc1,prltask2,5,726,1,image1_rewarded8,1129,1,2,650,-230,230,31,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,epoc1,5,726,1,image1_rewarded8,1129,1,2,650,-230,230,31,29,3396374059,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,20,3,0,30,2023-08-03-13-46,2023-08-03-13-49,3
epoc1,prltask1,5,493,1,image1_rewarded8,1745,2,2,650,230,-230,30,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,epoc1,5,493,1,image1_rewarded8,1745,0,2,650,230,-230,30,30,3396374059,prl_EMA_norev_neutral.2023-08-03-1349.data.3e267f14-1227-443c-9eac-9a9f51e862cc.txt,20,3,0,30,2023-08-03-13-46,2023-08-03-13-49,3
epoc1,prltask1,3,1419,1,image1_rewarded8,728,1,1,950,230,-230,6,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,3,1419,1,image1_rewarded8,728,1,1,950,230,-230,6,1,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,4,660,1,image1_rewarded8,735,1,1,650,-230,230,7,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,660,1,image1_rewarded8,735,1,1,650,-230,230,7,2,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask2,4,889,1,image1_rewarded8,642,2,1,500,-230,230,6,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,889,1,image1_rewarded8,642,0,1,500,-230,230,6,3,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,4,643,1,image1_rewarded8,661,2,2,950,-230,230,5,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,643,1,image1_rewarded8,661,0,2,950,-230,230,5,4,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,4,811,1,image1_rewarded8,677,1,1,500,-230,230,6,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,811,1,image1_rewarded8,677,1,1,500,-230,230,6,5,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask2,4,708,1,image1_rewarded8,1128,2,1,650,-230,230,5,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,708,1,image1_rewarded8,1128,0,1,650,-230,230,5,6,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask2,4,1443,1,image1_rewarded8,912,2,1,800,-230,230,4,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,1443,1,image1_rewarded8,912,0,1,800,-230,230,4,7,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,4,661,1,image1_rewarded8,996,1,1,800,230,-230,5,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,661,1,image1_rewarded8,996,1,1,800,230,-230,5,8,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,4,727,1,image1_rewarded8,661,1,1,500,230,-230,6,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,727,1,image1_rewarded8,661,1,1,500,230,-230,6,9,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,4,745,1,image1_rewarded8,876,1,1,950,230,-230,7,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,745,1,image1_rewarded8,876,1,1,950,230,-230,7,10,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,4,660,1,image1_rewarded8,546,1,1,1100,230,-230,8,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,660,1,image1_rewarded8,546,1,1,1100,230,-230,8,11,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,4,592,1,image1_rewarded8,844,1,1,800,-230,230,9,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,592,1,image1_rewarded8,844,1,1,800,-230,230,9,12,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask2,4,677,1,image1_rewarded8,1395,2,1,500,230,-230,8,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,677,1,image1_rewarded8,1395,0,1,500,230,-230,8,13,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,4,760,1,image1_rewarded8,1044,1,1,1100,230,-230,9,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,760,1,image1_rewarded8,1044,1,1,1100,230,-230,9,14,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,4,644,1,image1_rewarded8,528,1,1,950,230,-230,10,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,644,1,image1_rewarded8,528,1,1,950,230,-230,10,15,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,4,610,1,image1_rewarded8,594,1,1,650,230,-230,11,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,610,1,image1_rewarded8,594,1,1,650,230,-230,11,16,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask2,4,661,1,image1_rewarded8,860,2,1,500,-230,230,10,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,661,1,image1_rewarded8,860,0,1,500,-230,230,10,17,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,4,675,1,image1_rewarded8,660,1,1,950,230,-230,11,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,675,1,image1_rewarded8,660,1,1,950,230,-230,11,18,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,4,744,1,image1_rewarded8,749,1,1,950,230,-230,12,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,744,1,image1_rewarded8,749,1,1,950,230,-230,12,19,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,4,875,1,image1_rewarded8,962,1,1,800,-230,230,13,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,875,1,image1_rewarded8,962,1,1,800,-230,230,13,20,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,4,644,1,image1_rewarded8,813,1,1,500,-230,230,14,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,644,1,image1_rewarded8,813,1,1,500,-230,230,14,21,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,4,1629,1,image1_rewarded8,776,1,1,500,-230,230,15,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,1629,1,image1_rewarded8,776,1,1,500,-230,230,15,22,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask2,4,594,1,image1_rewarded8,1007,2,1,800,-230,230,14,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,594,1,image1_rewarded8,1007,0,1,800,-230,230,14,23,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,4,661,1,image1_rewarded8,743,1,1,1100,-230,230,15,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,661,1,image1_rewarded8,743,1,1,1100,-230,230,15,24,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,5,1295,1,image1_rewarded8,626,1,1,800,-230,230,16,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,5,1295,1,image1_rewarded8,626,1,1,800,-230,230,16,25,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,4,1310,1,image1_rewarded8,710,2,2,950,230,-230,15,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,1310,1,image1_rewarded8,710,0,2,950,230,-230,15,26,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,4,1194,1,image1_rewarded8,1442,1,1,950,-230,230,16,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,1194,1,image1_rewarded8,1442,1,1,950,-230,230,16,27,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,4,5112,1,image1_rewarded8,2859,1,1,800,-230,230,17,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,5112,1,image1_rewarded8,2859,1,1,800,-230,230,17,28,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,4,1610,1,image1_rewarded8,1910,1,1,650,230,-230,18,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,1610,1,image1_rewarded8,1910,1,1,650,230,-230,18,29,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,4,4714,1,image1_rewarded8,1992,1,1,950,-230,230,19,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,epoc1,4,4714,1,image1_rewarded8,1992,1,1,950,-230,230,19,30,3382286992,prl_EMA_norev_neutral.2023-08-07-2253.data.9ef6c5e8-599a-4ddc-9b85-3264e373cebe.txt,5,3,6,19,2023-08-07-22-50,2023-08-07-22-54,4
epoc1,prltask1,3,1920,1,image1_rewarded8,1902,2,2,650,-230,230,-11,prl_EMA_norev_neutral.2023-08-08-0154.data.1d2e235c-0196-4333-9892-9a47a79e12de.txt,epoc1,3,1920,1,image1_rewarded8,1902,0,2,650,-230,230,-11,1,3772505529,prl_EMA_norev_neutral.2023-08-08-0154.data.1d2e235c-0196-4333-9892-9a47a79e12de.txt,-10,1,-5,4,2023-08-08-01-51,2023-08-08-01-54,3
epoc1,prltask1,3,1801,1,image1_rewarded8,1042,1,1,500,-230,230,-10,prl_EMA_norev_neutral.2023-08-08-0154.data.1d2e235c-0196-4333-9892-9a47a79e12de.txt,epoc1,3,1801,1,image1_rewarded8,1042,1,1,500,-230,230,-10,2,3772505529,prl_EMA_norev_neutral.2023-08-08-0154.data.1d2e235c-0196-4333-9892-9a47a79e12de.txt,-10,1,-5,4,2023-08-08-01-51,2023-08-08-01-54,3
epoc1,prltask2,4,1260,1,image1_rewarded8,757,2,1,950,-230,230,-11,prl_EMA_norev_neutral.2023-08-08-0154.data.1d2e235c-0196-4333-9892-9a47a79e12de.txt,epoc1,4,1260,1,image1_rewarded8,757,0,1,950,-230,230,-11,3,3772505529,prl_EMA_norev_neutral.2023-08-08-0154.data.1d2e235c-0196-4333-9892-9a47a79e12de.txt,-10,1,-5,4,2023-08-08-01-51,2023-08-08-01-54,3
epoc1,prltask1,4,911,1,image1_rewarded8,745,1,1,800,-230,230,-10,prl_EMA_norev_neutral.2023-08-08-0154.data.1d2e235c-0196-4333-9892-9a47a79e12de.txt,epoc1,4,911,1,image1_rewarded8,745,1,1,800,-230,230,-10,4,3772505529,prl_EMA_norev_neutral.2023-08-08-0154.data.1d2e235c-0196-4333-9892-9a47a79e12de.txt,-10,1,-5,4,2023-08-08-01-51,2023-08-08-01-54,3
epoc1,prltask1,4,1045,1,image1_rewarded8,1046,1,1,800,230,-230,-9,prl_EMA_norev_neutral.2023-08-08-0154.data.1d2e235c-0196-4333-9892-9a47a79e12de.txt,epoc1,4,1045,1,image1_rewarded8,1046,1,1,800,230,-230,-9,5,3772505529,prl_EMA_norev_neutral.2023-08-08-0154.data.1d2e235c-0196-4333-9892-9a47a79e12de.txt,-10,1,-5,4,2023-08-08-01-51,2023-08-08-01-54,3
epoc1,prltask1,4,1062,1,image1_rewarded8,746,1,1,650,230,-230,-8,prl_EMA_norev_neutral.2023-08-08-0154.data.1d2e235c-0196-4333-9892-9a47a79e12de.txt,epoc1,4,1062,1,image1_rewarded8,746,1,1,650,230,-230,-8,6,3772505529,prl_EMA_norev_neutral.2023-08-08-0154.data.1d2e235c-0196-4333-9892-9a47a79e12de.txt,-10,1,-5,4,2023-08-08-01-51,2023-08-08-01-54,3
epoc1,prltask2,3,1646,1,image1_rewarded8,945,2,1,650,-230,230,-9,prl_EMA_norev_neutral.2023-08-08-0154.data.1d2e235c-0196-4333-9892-9a47a79e12de.txt,epoc1,3,1646,1,image1_rewarded8,945,0,1,650,-230,230,-9,7,3772505529,prl_EMA_norev_neutral.2023-08-08-0154.data.1d2e235c-0196-4333-9892-9a47a79e12de.txt,-10,1,-5,4,2023-08-08-01-51,2023-08-08-01-54,3
epoc1,prltask1,4,1261,1,image1_rewarded8,1162,1,1,650,-230,230,-8,prl_EMA_norev_neutral.2023-08-08-0154.data.1d2e235c-0196-4333-9892-9a47a79e12de.txt,epoc1,4,1261,1,image1_rewarded8,1162,1,1,650,-230,230,-8,8,3772505529,prl_EMA_norev_neutral.2023-08-08-0154.data.1d2e235c-0196-4333-9892-9a47a79e12de.txt,-10,1,-5,4,2023-08-08-01-51,2023-08-08-01-54,3
epoc1,prltask1,4,1047,1,image1_rewarded8,746,1,1,950,230,-230,-7,prl_EMA_norev_neutral.2023-08-08-0154.data.1d2e235c-0196-4333-9892-9a47a79e12de.txt,epoc1,4,1047,1,image1_rewarded8,746,1,1,950,230,-230,-7,9,3772505529,prl_EMA_norev_neutral.2023-08-08-0154.data.1d2e235c-0196-4333-9892-9a47a79e12de.txt,-10,1,-5,4,2023-08-08-01-51,2023-08-08-01-54,3
